user_id,movie_id,movie_title,emotion,event_type,rating,liked,watched_duration_minutes
user_9419,movie_326,Ex Machina,sad,watched,7.9,1,175
user_6318,movie_327,Squid Game,excited,watched,9.1,1,93
user_9229,movie_328,The Notebook,neutral,browsed,7.7,0,122
user_1096,movie_329,Iron Man,stressed,watched,8.1,1,112
user_1916,movie_330,Memento,calm,watched,7.9,1,90
user_8288,movie_331,Hacksaw Ridge,calm,watched,7.3,0,173
user_5754,movie_332,Knives Out,calm,watched,7.4,0,112
user_2836,movie_333,The Godfather,calm,watched,7.1,1,122
user_8732,movie_334,The Notebook,happy,watched,8.0,1,135
user_3435,movie_335,The Shawshank Redemption,happy,browsed,9.5,0,142
user_2020,movie_336,The Hunger Games,stressed,watched,7.2,1,84
user_3856,movie_337,The Wolf of Wall Street,excited,watched,9.7,1,103
user_2091,movie_338,Moneyball,sad,watched,7.6,1,136
user_4216,movie_339,Blue Planet,stressed,browsed,7.2,0,171
user_5924,movie_340,Slumdog Millionaire,sad,watched,8.4,0,179
user_9072,movie_341,The Big Short,angry,browsed,7.4,0,119
user_8509,movie_342,Jaws,sad,browsed,7.4,0,168
user_9325,movie_343,The Avengers,neutral,browsed,8.0,0,94
user_4580,movie_344,The Game,happy,browsed,8.2,0,170
user_1867,movie_345,X-Men: Days of Future Past,calm,watched,6.6,0,121
user_5356,movie_346,Parasite,neutral,watched,8.1,1,86
user_4997,movie_347,Blue Planet,angry,browsed,7.0,0,142
user_5321,movie_348,Up,stressed,browsed,7.1,0,118
user_5124,movie_349,Black Panther,stressed,browsed,8.7,0,169
user_5935,movie_350,Rocky,neutral,watched,9.1,1,99
user_7194,movie_351,The Pursuit of Happyness,excited,watched,8.5,1,168
user_3639,movie_352,Atomic Blonde,angry,watched,7.4,1,146
user_8158,movie_353,Interstellar,stressed,watched,8.5,1,144
user_4648,movie_354,The Hunger Games,stressed,watched,7.7,1,173
user_9881,movie_355,Kingsman,happy,watched,8.3,1,153
user_1364,movie_356,Fast & Furious,sad,browsed,7.2,0,82
user_5801,movie_357,Casablanca,calm,watched,8.7,1,125
user_5129,movie_358,Toy Story,neutral,browsed,7.3,0,166
user_5976,movie_359,The Shawshank Redemption,happy,watched,7.1,0,91
user_6690,movie_360,Sherlock Holmes,stressed,watched,8.3,0,88
user_5619,movie_361,Inside Out,happy,watched,6.5,0,172
user_6232,movie_362,Rocky,angry,browsed,7.8,0,145
user_5242,movie_363,Murder on the Orient Express,excited,watched,10.0,0,95
user_3902,movie_364,Central Intelligence,neutral,watched,8.2,1,107
user_9083,movie_365,Breakthrough,angry,watched,8.9,1,159
user_7842,movie_366,Logan,excited,watched,8.1,1,132
user_9898,movie_367,The Prestige,neutral,watched,8.9,1,176
user_7071,movie_368,The Silence of the Lambs,angry,browsed,6.9,0,120
user_5456,movie_369,Roman Holiday,stressed,watched,8.3,1,106
user_9059,movie_370,Divergent,stressed,browsed,6.7,0,151
user_4609,movie_371,Squid Game,angry,watched,9.7,1,91
user_2898,movie_372,Baby Driver,angry,browsed,7.8,0,130
user_1413,movie_373,Sinister,sad,watched,8.5,1,177
user_1661,movie_374,Parasite,calm,watched,7.2,1,117
user_2221,movie_375,Slumdog Millionaire,neutral,watched,7.4,1,129
user_9741,movie_376,The Revenant,sad,watched,5.8,0,135
user_7150,movie_377,Scarface,stressed,watched,6.5,0,122
user_9327,movie_378,Kingsman,happy,watched,8.1,1,143
user_2535,movie_379,The Sixth Sense,happy,watched,9.3,0,169
user_3475,movie_380,The Wolf of Wall Street,stressed,watched,7.7,1,99
user_3208,movie_381,Jaws,calm,browsed,8.5,0,84
user_3862,movie_382,Fight Club,happy,browsed,8.9,0,178
user_8309,movie_383,Fast & Furious,neutral,watched,6.6,0,159
user_9469,movie_384,Life,angry,watched,7.5,1,114
user_4461,movie_385,Atomic Blonde,sad,watched,8.9,1,170
user_4607,movie_386,Requiem for a Dream,angry,watched,8.0,1,172
user_2542,movie_387,The Karate Kid,calm,browsed,9.9,0,161
user_4334,movie_388,The Notebook,happy,watched,7.3,1,171
user_6071,movie_389,The Silence of the Lambs,neutral,watched,8.4,1,102
user_7909,movie_390,Hacksaw Ridge,stressed,watched,9.8,0,150
user_5314,movie_391,X-Men: Days of Future Past,stressed,browsed,7.8,0,103
user_9545,movie_392,Bridesmaids,excited,browsed,7.1,0,128
user_6510,movie_393,La La Land,sad,watched,9.4,1,133
user_8002,movie_394,The Notebook,sad,watched,7.1,1,123
user_7374,movie_395,Sherlock Holmes,stressed,watched,6.8,0,80
user_9516,movie_396,127 Hours,sad,watched,9.8,0,105
user_9094,movie_397,Wall-E,sad,browsed,6.7,0,118
user_7432,movie_398,Into the Wild,angry,watched,7.0,1,131
user_5696,movie_399,Gone Girl,sad,watched,8.2,1,101
user_6245,movie_400,Zodiac,happy,watched,7.5,1,157
user_6957,movie_401,Sinister,sad,watched,9.1,1,85
user_6371,movie_402,Life,neutral,watched,8.0,1,172
user_5001,movie_403,Trainspotting,neutral,watched,6.5,0,105
user_7965,movie_404,Roman Holiday,sad,watched,7.1,1,159
user_8721,movie_405,Finding Nemo,calm,watched,7.5,1,87
user_2624,movie_406,Memento,neutral,watched,7.4,1,142
user_6640,movie_407,Inside Out,calm,watched,6.5,0,156
user_8504,movie_408,Requiem for a Dream,happy,watched,9.1,1,106
user_9932,movie_409,The Shawshank Redemption,sad,watched,9.7,0,80
user_8700,movie_410,Casablanca,happy,browsed,8.3,0,115
user_1635,movie_411,Don't Breathe,calm,watched,6.0,0,179
user_8450,movie_412,Squid Game,angry,watched,6.2,0,156
user_3841,movie_413,Frozen,angry,watched,8.5,1,153
user_8900,movie_414,The Shawshank Redemption,calm,watched,7.7,1,159
user_9385,movie_415,Captain America,stressed,watched,6.5,0,86
user_7976,movie_416,The Sixth Sense,calm,watched,8.6,1,121
user_3476,movie_417,Casablanca,stressed,watched,9.0,0,165
user_9457,movie_418,Casablanca,calm,watched,7.1,1,137
user_5739,movie_419,Sinister,stressed,watched,8.6,0,104
user_3746,movie_420,The Ring,happy,browsed,8.5,0,95
user_6374,movie_421,Why Did You Kill Me,excited,watched,7.8,0,118
user_1104,movie_422,Blue Planet,angry,watched,6.0,0,116
user_9694,movie_423,Blue Planet,stressed,browsed,7.0,0,118
user_1863,movie_424,Planet Earth,stressed,browsed,7.8,0,140
user_2667,movie_425,Interstellar,sad,watched,7.7,1,120
user_5021,movie_426,Divergent,happy,watched,9.3,1,157
user_8712,movie_427,Moneyball,happy,watched,8.4,1,101
user_6868,movie_428,Planet Earth,excited,browsed,9.2,0,155
user_2483,movie_429,The Revenant,excited,browsed,7.8,0,123
user_6101,movie_430,Singin' in the Rain,stressed,watched,9.5,0,103
user_8308,movie_431,The Dark Knight,excited,browsed,8.5,0,124
user_8402,movie_432,Black Panther,excited,watched,7.6,0,122
user_5585,movie_433,Hidden Figures,angry,watched,8.8,1,153
user_7337,movie_434,The Avengers,happy,watched,8.4,1,89
user_6813,movie_435,Frozen,excited,watched,7.4,1,88
user_1456,movie_436,Into the Wild,stressed,watched,7.0,1,176
user_7698,movie_437,The Matrix,stressed,watched,6.5,0,143
user_8468,movie_438,Deadpool,happy,watched,8.3,0,131
user_9031,movie_439,Black Panther,stressed,watched,6.8,0,169
user_7482,movie_440,The Maze Runner,happy,watched,6.2,0,81
user_9564,movie_441,The Shawshank Redemption,excited,browsed,6.8,0,123
user_3726,movie_442,Black Panther,angry,watched,8.7,0,163
user_7458,movie_443,Coco,angry,watched,7.5,0,169
user_8626,movie_444,Gone Girl,angry,watched,10.0,0,145
user_4846,movie_445,Jaws,calm,watched,8.0,1,135
user_8161,movie_446,Scarface,neutral,watched,8.3,1,167
user_7321,movie_447,Sherlock Holmes,angry,browsed,8.2,0,144
user_1877,movie_448,The Pursuit of Happyness,calm,browsed,6.4,0,177
user_5506,movie_449,The Dark Knight,neutral,watched,6.6,0,159
user_5004,movie_450,Superbad,angry,browsed,7.9,0,158
user_8142,movie_451,Casablanca,calm,watched,7.6,1,138
user_8383,movie_452,Jump Street,excited,watched,8.0,0,151
user_3162,movie_453,Titanic,sad,watched,8.0,1,103
user_3637,movie_454,Parasite,excited,watched,7.1,1,80
user_9684,movie_455,Baby Driver,stressed,browsed,7.0,0,96
user_9348,movie_456,Sherlock Holmes,happy,watched,8.3,1,179
user_7063,movie_457,Erin Brockovich,sad,watched,7.4,0,157
user_6228,movie_458,Top Gun,neutral,watched,8.7,1,151
user_4263,movie_459,Ex Machina,excited,browsed,9.4,0,100
user_1567,movie_460,Finding Nemo,happy,watched,8.5,1,167
user_5553,movie_461,Life,neutral,browsed,7.5,0,96
user_3119,movie_462,Life,sad,browsed,6.9,0,150
user_6199,movie_463,Central Intelligence,happy,watched,8.0,1,82
user_5962,movie_464,Moana,excited,browsed,7.6,0,109
user_5674,movie_465,The Maze Runner,calm,watched,8.1,1,86
user_7675,movie_466,The Maze Runner,angry,watched,9.7,1,151
user_4315,movie_467,Ready Player One,excited,watched,8.8,0,135
user_5411,movie_468,Fight Club,angry,browsed,8.5,0,169
user_1495,movie_469,Whiplash,excited,watched,9.5,1,115
user_1415,movie_470,Mean Girls,neutral,browsed,9.4,0,150
user_2808,movie_471,Inception,happy,watched,9.1,1,163
user_8841,movie_472,Deadpool,angry,watched,8.9,1,176
user_2902,movie_473,Drive,stressed,browsed,8.8,0,96
user_7349,movie_474,The Great Barrier Reef,neutral,browsed,7.2,0,105
user_3111,movie_475,Black Swan,happy,watched,7.1,1,166
user_4314,movie_476,Breakthrough,calm,watched,8.6,1,122
user_7699,movie_477,Black Panther,sad,watched,7.7,0,127
user_6458,movie_478,Horrible Bosses,excited,watched,6.7,0,93
user_2365,movie_479,The Hunger Games,stressed,browsed,7.1,0,166
user_3130,movie_480,The Revenant,happy,browsed,7.9,0,100
user_2894,movie_481,Hidden Figures,excited,watched,8.4,1,113
user_7618,movie_482,Inside Out,sad,browsed,9.0,0,145
user_4855,movie_483,The Shawshank Redemption,neutral,watched,7.0,1,158
user_1561,movie_484,Mean Girls,sad,watched,7.3,1,170
user_5883,movie_485,The Hunger Games,stressed,watched,8.4,1,89
user_6722,movie_486,The Hangover,sad,watched,8.2,1,145
user_1597,movie_487,The Game,angry,browsed,8.9,0,90
user_3724,movie_488,The Notebook,neutral,watched,6.6,0,164
user_5944,movie_489,Captain America,excited,watched,7.5,1,110
user_8847,movie_490,The Karate Kid,happy,browsed,6.8,0,117
user_6132,movie_491,Inception,calm,watched,8.4,1,128
user_5990,movie_492,The Wolf of Wall Street,stressed,browsed,8.3,0,153
user_1424,movie_493,The Pursuit of Happyness,excited,watched,7.2,0,148
user_1393,movie_494,The Lion King,sad,watched,8.2,1,170
user_6379,movie_495,Tropic Thunder,calm,watched,9.6,0,142
user_6699,movie_496,Black Swan,excited,watched,6.8,0,164
user_2040,movie_497,Inception,neutral,watched,7.3,1,155
user_1051,movie_498,Mad Max: Fury Road,excited,watched,9.2,1,140
user_2345,movie_499,The Game,excited,watched,8.6,0,98
user_5647,movie_0,Why Did You Kill Me,calm,watched,7.2,1,97
user_3561,movie_1,Pulp Fiction,sad,browsed,9.1,0,125
user_1893,movie_2,Iron Man,sad,watched,9.4,1,101
user_5858,movie_3,Slumdog Millionaire,calm,watched,7.0,0,83
user_1634,movie_4,Moana,excited,watched,7.6,1,92
user_9082,movie_5,Knives Out,excited,watched,6.8,0,90
user_8011,movie_6,Mad Max: Fury Road,happy,browsed,6.7,0,86
user_8883,movie_7,The Shawshank Redemption,neutral,watched,8.1,1,152
user_3077,movie_8,Ex Machina,happy,watched,8.3,0,96
user_5519,movie_9,Why Did You Kill Me,stressed,watched,7.9,1,129
user_4654,movie_10,Jurassic World,neutral,browsed,9.3,0,118
user_6947,movie_11,Whiplash,neutral,browsed,10.0,0,86
user_5860,movie_12,The Shawshank Redemption,sad,watched,9.0,1,80
user_5474,movie_13,The Notebook,excited,watched,6.3,0,174
user_3896,movie_14,The Matrix,happy,browsed,7.3,0,86
user_6470,movie_15,The Hangover,stressed,watched,6.8,0,134
user_8387,movie_16,The Lion King,excited,watched,9.9,1,127
user_3017,movie_17,Rocky,happy,watched,8.8,1,91
user_5075,movie_18,Casablanca,angry,watched,9.3,1,133
user_6663,movie_19,Good Will Hunting,calm,watched,7.8,1,157
user_4633,movie_20,Frozen,neutral,watched,8.7,0,164
user_8066,movie_21,Singin' in the Rain,sad,watched,8.4,1,123
user_2105,movie_22,Sinister,angry,watched,7.7,1,117
user_9794,movie_23,Jaws,sad,browsed,7.2,0,96
user_9808,movie_24,The Karate Kid,angry,browsed,7.1,0,125
user_4989,movie_25,Mean Girls,neutral,browsed,6.6,0,107
user_3650,movie_26,The Lion King,neutral,watched,10.0,1,96
user_9550,movie_27,Erin Brockovich,sad,watched,7.1,1,136
user_8769,movie_28,Ready Player One,excited,watched,7.3,1,135
user_7338,movie_29,Blue Planet,excited,watched,10.0,0,118
user_5081,movie_30,Deadpool,stressed,watched,8.7,0,177
user_3956,movie_31,Casablanca,angry,watched,6.2,0,172
user_8584,movie_32,Ex Machina,angry,watched,7.7,1,151
user_3293,movie_33,Slumdog Millionaire,neutral,watched,9.8,1,107
user_4719,movie_34,Mad Max: Fury Road,calm,browsed,8.8,0,100
user_1566,movie_35,Bridesmaids,neutral,watched,8.4,0,128
user_7481,movie_36,Trainspotting,neutral,watched,8.9,1,114
user_4012,movie_37,The Ring,angry,watched,5.8,0,166
user_2620,movie_38,The Fault in Our Stars,angry,watched,8.4,1,134
user_7920,movie_39,Zodiac,sad,watched,9.7,1,98
user_9174,movie_40,The Hangover,excited,watched,8.5,1,169
user_3215,movie_41,The Revenant,calm,watched,9.7,1,116
user_4921,movie_42,Memento,neutral,watched,7.5,1,99
user_5823,movie_43,Into the Wild,stressed,browsed,7.4,0,149
user_7088,movie_44,Drive,neutral,watched,6.4,0,128
user_5435,movie_45,La La Land,stressed,watched,6.1,0,165
user_6122,movie_46,The Wolf of Wall Street,sad,watched,7.6,0,116
user_6280,movie_47,Spider-Man: Homecoming,sad,watched,9.5,1,102
user_2909,movie_48,Ratatouille,excited,watched,6.6,0,130
user_8420,movie_49,John Wick,neutral,watched,8.6,1,118
user_6707,movie_50,Finding Nemo,angry,watched,8.5,0,123
user_6298,movie_51,Don't Breathe,calm,watched,9.6,1,161
user_5988,movie_52,Inception,sad,watched,5.6,0,144
user_1139,movie_53,Hidden Figures,sad,watched,10.0,1,168
user_1290,movie_54,Good Will Hunting,stressed,watched,7.4,1,84
user_4089,movie_55,Fight Club,stressed,watched,6.5,0,171
user_4383,movie_56,Wall-E,sad,browsed,9.0,0,85
user_6868,movie_57,Good Will Hunting,neutral,watched,9.7,0,157
user_6869,movie_58,The Fault in Our Stars,angry,watched,6.4,0,161
user_7125,movie_59,The Notebook,angry,watched,8.9,1,157
user_6881,movie_60,American Beauty,angry,watched,7.9,1,117
user_3497,movie_61,Planet Earth,sad,watched,8.5,1,157
user_8246,movie_62,Inception,calm,watched,7.8,0,159
user_9999,movie_63,The Blair Witch Project,happy,watched,6.1,0,145
user_3367,movie_64,The Notebook,angry,watched,6.7,0,89
user_7693,movie_65,The Nice Guys,calm,watched,9.2,1,142
user_7777,movie_66,The Revenant,sad,watched,7.9,1,99
user_8607,movie_67,Moneyball,happy,watched,7.7,1,142
user_2006,movie_68,The Blair Witch Project,calm,watched,8.8,1,111
user_2126,movie_69,The Shawshank Redemption,neutral,watched,7.8,1,131
user_5825,movie_70,Jurassic World,happy,browsed,7.2,0,92
user_8384,movie_71,Braveheart,happy,watched,7.2,1,80
user_4854,movie_72,The Pursuit of Happyness,stressed,watched,6.4,0,83
user_2651,movie_73,Drive,happy,watched,8.6,1,132
user_5655,movie_74,Hereditary,happy,watched,9.2,1,150
user_9031,movie_75,Ex Machina,stressed,watched,6.9,0,175
user_7645,movie_76,Squid Game,stressed,watched,7.1,1,104
user_2278,movie_77,The Karate Kid,sad,watched,8.6,1,105
user_1604,movie_78,Tropic Thunder,calm,watched,8.8,0,89
user_6188,movie_79,Inside Out,happy,watched,6.2,0,175
user_8986,movie_80,Moana,neutral,watched,6.9,0,116
user_2191,movie_81,Kingsman,sad,watched,8.5,1,133
user_3822,movie_82,The Game,calm,watched,5.9,0,143
user_8490,movie_83,Requiem for a Dream,neutral,watched,8.2,0,155
user_8954,movie_84,Breakfast at Tiffany's,sad,browsed,8.4,0,155
user_1081,movie_85,Logan,calm,browsed,7.6,0,174
user_8524,movie_86,The Lion King,sad,watched,6.8,0,99
user_1574,movie_87,Scarface,angry,watched,7.4,1,135
user_3082,movie_88,Superbad,excited,browsed,7.6,0,96
user_5394,movie_89,The Matrix,stressed,watched,6.2,0,142
user_6928,movie_90,Mission: Impossible,stressed,watched,8.4,1,144
user_4039,movie_91,The Wolf of Wall Street,angry,watched,7.7,1,103
user_1442,movie_92,The Notebook,neutral,watched,10.0,0,82
user_5565,movie_93,Arrival,stressed,watched,8.3,1,144
user_6410,movie_94,The Godfather,calm,watched,9.3,1,139
user_2218,movie_95,Casablanca,sad,watched,9.3,1,104
user_1822,movie_96,Slumdog Millionaire,sad,watched,7.7,0,83
user_4072,movie_97,Ex Machina,angry,browsed,7.8,0,172
user_2435,movie_98,Finding Nemo,excited,watched,5.9,0,130
user_5264,movie_99,Horrible Bosses,happy,watched,7.7,1,96
user_9002,movie_100,The Blair Witch Project,calm,watched,9.5,1,124
user_7682,movie_101,The Lion King,angry,watched,9.3,1,161
user_7609,movie_102,Hidden Figures,neutral,watched,8.9,1,121
user_5517,movie_103,The Revenant,sad,watched,9.9,0,125
user_1973,movie_104,The Game,stressed,watched,5.9,0,144
user_6943,movie_105,Fight Club,happy,watched,8.2,1,172
user_7420,movie_106,A Quiet Place,calm,browsed,8.5,0,139
user_1415,movie_107,Insidious,angry,watched,7.7,0,95
user_1989,movie_108,Horrible Bosses,neutral,watched,8.2,1,105
user_6509,movie_109,Scarface,happy,watched,9.2,1,95
user_1436,movie_110,Frozen,neutral,watched,10.0,1,151
user_6723,movie_111,Mission: Impossible,calm,watched,8.8,1,121
user_7036,movie_112,Se7en,calm,watched,7.9,0,145
user_1766,movie_113,Good Will Hunting,sad,browsed,8.1,0,137
user_6719,movie_114,Interstellar,angry,watched,6.4,0,110
user_5331,movie_115,The Lion King,angry,watched,7.1,1,162
user_1891,movie_116,Mindhunter,calm,watched,8.6,1,94
user_3985,movie_117,Trainspotting,stressed,watched,7.8,1,135
user_1912,movie_118,Casablanca,happy,watched,7.9,1,153
user_6677,movie_119,Central Intelligence,neutral,watched,7.0,1,147
user_1453,movie_120,Ex Machina,calm,watched,6.9,0,142
user_9259,movie_121,Into the Wild,sad,browsed,8.6,0,94
user_4859,movie_122,The Silence of the Lambs,sad,watched,8.0,1,133
user_7229,movie_123,Ratatouille,happy,watched,7.2,0,112
user_7946,movie_124,Blue Planet,sad,watched,7.1,1,154
user_8613,movie_125,The Nice Guys,stressed,watched,7.5,1,118
user_1650,movie_126,Black Swan,angry,watched,6.0,0,178
user_2729,movie_127,Good Will Hunting,excited,watched,9.3,0,148
user_1269,movie_128,A Quiet Place,sad,watched,9.5,1,134
user_7723,movie_129,La La Land,stressed,watched,7.5,1,130
user_4174,movie_130,Inside Out,sad,browsed,9.7,0,136
user_1103,movie_131,Iron Man,calm,watched,7.3,1,109
user_1623,movie_132,March of the Penguins,angry,browsed,7.1,0,85
user_2344,movie_133,March of the Penguins,neutral,watched,6.4,0,102
user_4381,movie_134,The Matrix,excited,watched,7.5,1,99
user_5399,movie_135,X-Men: Days of Future Past,neutral,watched,7.5,1,95
user_5576,movie_136,Inside Out,excited,watched,7.1,0,102
user_4341,movie_137,The Nice Guys,happy,watched,10.0,1,171
user_9049,movie_138,Divergent,stressed,watched,8.5,1,108
user_9604,movie_139,127 Hours,excited,watched,7.6,0,117
user_5129,movie_140,Fast & Furious,neutral,browsed,8.9,0,125
user_9896,movie_141,The Pursuit of Happyness,stressed,browsed,8.0,0,165
user_3642,movie_142,Memento,calm,watched,6.8,0,151
user_5029,movie_143,John Wick,stressed,watched,10.0,1,155
user_7863,movie_144,Up,sad,watched,8.3,0,153
user_5210,movie_145,Braveheart,angry,watched,7.1,0,85
user_7700,movie_146,The Wolf of Wall Street,happy,watched,7.6,0,179
user_7728,movie_147,Fight Club,neutral,watched,9.3,0,168
user_9127,movie_148,Toy Story,angry,watched,8.5,1,122
user_8977,movie_149,John Wick,happy,browsed,9.0,0,89
user_3464,movie_150,Black Panther,happy,watched,6.8,0,167
user_6960,movie_151,The Karate Kid,calm,watched,8.0,1,174
user_8063,movie_152,The Blair Witch Project,excited,watched,9.2,1,147
user_9301,movie_153,Kingsman,stressed,browsed,7.9,0,176
user_5908,movie_154,Moana,excited,watched,8.5,1,103
user_2055,movie_155,Ex Machina,sad,watched,8.2,1,123
user_3082,movie_156,Planet Earth,calm,watched,7.1,1,122
user_4982,movie_157,Jaws,angry,watched,9.4,0,149
user_7637,movie_158,Interstellar,neutral,watched,7.8,1,90
user_3322,movie_159,A Walk to Remember,calm,watched,8.4,0,128
user_8240,movie_160,Life,excited,watched,9.5,1,175
user_9683,movie_161,Life,stressed,watched,8.9,0,159
user_5920,movie_162,Gone Girl,neutral,watched,7.8,1,101
user_1876,movie_163,Knives Out,neutral,watched,6.6,0,164
user_6132,movie_164,Forrest Gump,calm,watched,9.5,1,82
user_6234,movie_165,Moana,neutral,watched,7.8,1,155
user_3830,movie_166,Superbad,calm,watched,7.5,1,160
user_7315,movie_167,Roman Holiday,happy,watched,8.4,1,166
user_7690,movie_168,Interstellar,calm,watched,8.6,1,147
user_4774,movie_169,Divergent,happy,watched,6.5,0,91
user_9829,movie_170,Avatar,angry,watched,5.6,0,124
user_8146,movie_171,Pulp Fiction,excited,watched,8.5,0,89
user_3669,movie_172,Arrival,sad,watched,6.1,0,128
user_2116,movie_173,Casablanca,calm,watched,9.0,1,145
user_8430,movie_174,Inception,stressed,watched,7.4,1,121
user_4260,movie_175,Wall-E,sad,browsed,7.7,0,83
user_1915,movie_176,Mean Girls,angry,browsed,10.0,0,154
user_1049,movie_177,Ex Machina,sad,watched,6.3,0,131
user_7775,movie_178,Mad Max: Fury Road,angry,watched,9.1,1,165
user_6190,movie_179,Hidden Figures,stressed,browsed,8.4,0,121
user_9370,movie_180,A Quiet Place,excited,watched,7.4,1,153
user_9858,movie_181,Our Planet,calm,watched,6.0,0,106
user_2997,movie_182,The Matrix,happy,watched,9.1,1,157
user_6278,movie_183,The Dark Knight,excited,browsed,8.9,0,162
user_1733,movie_184,Top Gun,calm,watched,8.6,1,120
user_1803,movie_185,Sinister,calm,browsed,8.2,0,109
user_6853,movie_186,The Matrix,excited,watched,9.6,1,151
user_7818,movie_187,Coco,stressed,watched,6.7,0,87
user_6593,movie_188,X-Men: Days of Future Past,neutral,watched,9.3,0,157
user_5425,movie_189,Central Intelligence,happy,watched,8.6,1,87
user_9786,movie_190,Inception,angry,watched,8.6,0,139
user_3360,movie_191,The Silence of the Lambs,happy,watched,8.0,0,121
user_8770,movie_192,Spider-Man: Homecoming,stressed,watched,7.1,1,121
user_6589,movie_193,Hereditary,excited,watched,9.9,1,152
user_5699,movie_194,Pulp Fiction,sad,watched,6.2,0,88
user_4215,movie_195,The Silence of the Lambs,angry,watched,8.4,1,92
user_3607,movie_196,Sinister,angry,browsed,9.9,0,132
user_1019,movie_197,Braveheart,sad,watched,9.2,1,92
user_5644,movie_198,The Sixth Sense,angry,watched,8.5,1,107
user_1161,movie_199,Don't Breathe,excited,watched,7.0,1,98
user_1020,movie_200,The Revenant,happy,watched,8.8,0,98
user_9856,movie_201,Trainspotting,neutral,watched,8.6,0,137
user_3774,movie_202,A Quiet Place,happy,watched,8.7,1,107
user_8282,movie_203,Don't Breathe,sad,browsed,6.7,0,110
user_3693,movie_204,Interstellar,stressed,watched,8.7,1,175
user_2716,movie_205,March of the Penguins,calm,watched,7.2,0,95
user_6918,movie_206,Into the Wild,happy,watched,8.7,1,154
user_6308,movie_207,Murder on the Orient Express,excited,watched,9.5,1,120
user_4764,movie_208,The Nice Guys,stressed,watched,8.1,1,128
user_2182,movie_209,The Great Barrier Reef,excited,watched,8.3,1,160
user_1540,movie_210,The Wolf of Wall Street,excited,watched,5.7,0,107
user_3192,movie_211,Inception,sad,watched,7.1,1,102
user_6564,movie_212,Fight Club,neutral,watched,8.1,1,124
user_1730,movie_213,Trainspotting,happy,browsed,9.3,0,80
user_8826,movie_214,La La Land,angry,watched,8.4,0,138
user_4686,movie_215,Hidden Figures,neutral,watched,8.4,0,161
user_6702,movie_216,The Maze Runner,excited,watched,9.2,1,146
user_4917,movie_217,Social Network,sad,watched,9.4,1,153
user_4449,movie_218,The Fault in Our Stars,sad,watched,8.1,1,93
user_2331,movie_219,John Wick,neutral,watched,8.2,1,145
user_2100,movie_220,Knives Out,sad,watched,7.2,1,127
user_2644,movie_221,Mission: Impossible,calm,browsed,7.6,0,178
user_6146,movie_222,Top Gun,calm,watched,9.3,1,137
user_2902,movie_223,Inception,calm,watched,9.0,1,135
user_6803,movie_224,Finding Nemo,excited,watched,8.0,1,94
user_3350,movie_225,Coco,sad,browsed,7.9,0,152
user_4725,movie_226,March of the Penguins,neutral,watched,7.6,1,148
user_5620,movie_227,Moneyball,stressed,watched,8.4,1,84
user_2999,movie_228,The Nice Guys,sad,watched,7.7,1,99
user_4687,movie_229,Squid Game,neutral,watched,8.3,1,110
user_7100,movie_230,Scarface,happy,watched,5.7,0,102
user_9708,movie_231,Tropic Thunder,calm,watched,8.4,0,100
user_6678,movie_232,March of the Penguins,calm,watched,8.6,1,82
user_5448,movie_233,Ratatouille,sad,watched,8.6,1,105
user_1766,movie_234,Mindhunter,excited,browsed,7.4,0,163
user_7311,movie_235,A Quiet Place,neutral,watched,5.9,0,157
user_6899,movie_236,Logan,neutral,watched,7.4,1,101
user_6217,movie_237,Toy Story,sad,watched,7.4,1,177
user_7444,movie_238,Frozen,happy,browsed,8.2,0,145
user_7977,movie_239,Trainspotting,calm,watched,8.9,1,127
user_7861,movie_240,The Game,neutral,watched,9.0,1,96
user_5198,movie_241,127 Hours,stressed,browsed,9.2,0,175
user_1664,movie_242,Kingsman,happy,watched,7.7,0,106
user_9422,movie_243,Social Network,happy,watched,9.4,1,101
user_9558,movie_244,The Blair Witch Project,neutral,watched,8.1,1,135
user_7362,movie_245,Blue Planet,calm,watched,9.3,1,161
user_7477,movie_246,Divergent,angry,watched,8.5,1,121
user_3950,movie_247,The Silence of the Lambs,happy,browsed,10.0,0,84
user_8929,movie_248,The Wolf of Wall Street,angry,watched,8.3,1,177
user_2499,movie_249,A Quiet Place,sad,watched,6.6,0,84
user_6800,movie_250,Why Did You Kill Me,stressed,watched,6.9,0,92
user_4369,movie_251,Finding Nemo,angry,watched,8.4,0,118
user_5690,movie_252,The Hangover,excited,watched,8.6,1,153
user_7545,movie_253,Fight Club,stressed,watched,9.9,0,81
user_5419,movie_254,Mean Girls,neutral,watched,7.4,0,128
user_2942,movie_255,The Pursuit of Happyness,excited,watched,6.7,0,149
user_3782,movie_256,Zodiac,excited,browsed,8.1,0,118
user_5563,movie_257,March of the Penguins,angry,watched,9.3,1,124
user_3442,movie_258,Moneyball,neutral,browsed,9.2,0,100
user_9977,movie_259,Cast Away,excited,browsed,6.6,0,127
user_1507,movie_260,Wall-E,neutral,watched,6.9,0,149
user_5256,movie_261,Into the Wild,excited,watched,8.3,1,135
user_6446,movie_262,The Shawshank Redemption,stressed,watched,7.5,1,91
user_3279,movie_263,Bridesmaids,happy,watched,6.8,0,97
user_3681,movie_264,Braveheart,stressed,watched,7.8,0,94
user_7473,movie_265,Inside Out,calm,watched,7.8,1,169
user_9149,movie_266,The Blair Witch Project,neutral,watched,7.3,0,170
